출하일자,도,시군,총출하량,판매금액,총면적,식부면적,경작 평수,단위면적 당 판매금액,단위면적 당 출하량
2022-03-03,전남,보성,2.0,22000.0,1000,600.0,181.49918325367534,121.21266666666668,0.011019333333333334
2022-03-04,전남,보성,124.0,1674000.0,1000,600.0,181.49918325367534,9223.182,0.6831986666666667
2022-03-04,전남,보성,57.0,684000.0,1000,600.0,181.49918325367534,3768.6120000000005,0.314051
2022-03-04,전남,보성,69.0,724500.0,1000,600.0,181.49918325367534,3991.7535000000003,0.38016700000000003
2022-03-04,전남,보성,14.0,84000.0,1000,600.0,181.49918325367534,462.81200000000007,0.07713533333333335
2022-03-06,전남,보성,15.0,315000.0,1000,600.0,181.49918325367534,1735.545,0.08264500000000001
2022-03-06,전남,보성,71.0,958500.0,1000,600.0,181.49918325367534,5281.0155,0.39118633333333336
2022-03-06,전남,보성,42.0,504000.0,1000,600.0,181.49918325367534,2776.8720000000003,0.23140600000000003
2022-03-06,전남,보성,69.0,724500.0,1000,600.0,181.49918325367534,3991.7535000000003,0.38016700000000003
2022-03-06,전남,보성,24.0,144000.0,1000,600.0,181.49918325367534,793.392,0.13223200000000002
2022-03-06,전남,보성,2.0,22000.0,1000,600.0,181.49918325367534,121.21266666666668,0.011019333333333334
2022-03-07,전남,보성,89.0,1112500.0,1000,600.0,181.49918325367534,6129.5041666666675,0.4903603333333334
2022-03-07,전남,보성,49.0,539000.0,1000,600.0,181.49918325367534,2969.7103333333334,0.26997366666666667
2022-03-07,전남,보성,67.0,636500.0,1000,600.0,181.49918325367534,3506.9028333333335,0.3691476666666667
2022-03-07,전남,보성,19.0,104500.0,1000,600.0,181.49918325367534,575.7601666666667,0.10468366666666667
2022-03-07,전남,보성,1.0,10000.0,1000,600.0,181.49918325367534,55.09666666666667,0.005509666666666667
2022-03-09,전남,보성,7.0,140000.0,1000,600.0,181.49918325367534,771.3533333333334,0.038567666666666674
2022-03-09,전남,보성,2.0,24000.0,1000,600.0,181.49918325367534,132.232,0.011019333333333334
2022-03-09,전남,보성,65.0,812500.0,1000,600.0,181.49918325367534,4476.604166666667,0.3581283333333334
2022-03-09,전남,보성,53.0,503500.0,1000,600.0,181.49918325367534,2774.117166666667,0.2920123333333334
2022-03-09,전남,보성,93.0,744000.0,1000,600.0,181.49918325367534,4099.192,0.512399
2022-03-09,전남,보성,22.0,110000.0,1000,600.0,181.49918325367534,606.0633333333334,0.12121266666666668
2022-03-09,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-03-09,전남,보성,5.0,70000.0,1000,600.0,181.49918325367534,385.6766666666667,0.027548333333333334
2022-03-10,전남,보성,86.0,1118000.0,1000,600.0,181.49918325367534,6159.807333333334,0.4738313333333334
2022-03-10,전남,보성,56.0,644000.0,1000,600.0,181.49918325367534,3548.2253333333338,0.3085413333333334
2022-03-10,전남,보성,76.0,646000.0,1000,600.0,181.49918325367534,3559.244666666667,0.4187346666666667
2022-03-10,전남,보성,19.0,95000.0,1000,600.0,181.49918325367534,523.4183333333334,0.10468366666666667
2022-03-11,전남,보성,53.0,742000.0,1000,600.0,181.49918325367534,4088.1726666666673,0.2920123333333334
2022-03-11,전남,보성,40.0,500000.0,1000,600.0,181.49918325367534,2754.8333333333335,0.22038666666666668
2022-03-11,전남,보성,69.0,724500.0,1000,600.0,181.49918325367534,3991.7535000000003,0.38016700000000003
2022-03-11,전남,보성,24.0,132000.0,1000,600.0,181.49918325367534,727.2760000000001,0.13223200000000002
2022-03-13,전남,보성,85.0,1020000.0,1000,600.0,181.49918325367534,5619.860000000001,0.4683216666666667
2022-03-13,전남,보성,48.0,480000.0,1000,600.0,181.49918325367534,2644.6400000000003,0.26446400000000003
2022-03-13,전남,보성,57.0,399000.0,1000,600.0,181.49918325367534,2198.3570000000004,0.314051
2022-03-13,전남,보성,14.0,63000.0,1000,600.0,181.49918325367534,347.10900000000004,0.07713533333333335
2022-03-13,전남,보성,9.0,193500.0,1000,600.0,181.49918325367534,1066.1205,0.049587000000000006
2022-03-13,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-03-14,전남,보성,54.0,621000.0,1000,600.0,181.49918325367534,3421.503,0.297522
2022-03-14,전남,보성,48.0,480000.0,1000,600.0,181.49918325367534,2644.6400000000003,0.26446400000000003
2022-03-14,전남,보성,72.0,540000.0,1000,600.0,181.49918325367534,2975.2200000000003,0.39669600000000005
2022-03-14,전남,보성,18.0,81000.0,1000,600.0,181.49918325367534,446.283,0.09917400000000001
2022-03-15,전남,보성,50.0,600000.0,1000,600.0,181.49918325367534,3305.8,0.27548333333333336
2022-03-15,전남,보성,38.0,418000.0,1000,600.0,181.49918325367534,2303.0406666666668,0.20936733333333335
2022-03-15,전남,보성,50.0,425000.0,1000,600.0,181.49918325367534,2341.6083333333336,0.27548333333333336
2022-03-15,전남,보성,19.0,85500.0,1000,600.0,181.49918325367534,471.07650000000007,0.10468366666666667
2022-03-15,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-03-17,전남,보성,7.0,147000.0,1000,600.0,181.49918325367534,809.921,0.038567666666666674
2022-03-17,전남,보성,35.0,455000.0,1000,600.0,181.49918325367534,2506.8983333333335,0.19283833333333336
2022-03-17,전남,보성,38.0,437000.0,1000,600.0,181.49918325367534,2407.7243333333336,0.20936733333333335
2022-03-17,전남,보성,74.0,703000.0,1000,600.0,181.49918325367534,3873.295666666667,0.4077153333333334
2022-03-17,전남,보성,27.0,108000.0,1000,600.0,181.49918325367534,595.0440000000001,0.148761
2022-03-18,전남,보성,68.0,918000.0,1000,600.0,181.49918325367534,5057.874000000001,0.3746573333333334
2022-03-18,전남,보성,65.0,747500.0,1000,600.0,181.49918325367534,4118.475833333334,0.3581283333333334
2022-03-18,전남,보성,101.0,858500.0,1000,600.0,181.49918325367534,4730.048833333334,0.5564763333333334
2022-03-18,전남,보성,49.0,220500.0,1000,600.0,181.49918325367534,1214.8815000000002,0.26997366666666667
2022-03-20,전남,보성,6.0,126000.0,1000,600.0,181.49918325367534,694.2180000000001,0.033058000000000004
2022-03-20,전남,보성,42.0,588000.0,1000,600.0,181.49918325367534,3239.684,0.23140600000000003
2022-03-20,전남,보성,37.0,462500.0,1000,600.0,181.49918325367534,2548.2208333333338,0.2038576666666667
2022-03-20,전남,보성,65.0,617500.0,1000,600.0,181.49918325367534,3402.219166666667,0.3581283333333334
2022-03-20,전남,보성,28.0,154000.0,1000,600.0,181.49918325367534,848.4886666666667,0.1542706666666667
2022-03-20,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-03-21,전남,보성,42.0,609000.0,1000,600.0,181.49918325367534,3355.387,0.23140600000000003
2022-03-21,전남,보성,31.0,403000.0,1000,600.0,181.49918325367534,2220.395666666667,0.17079966666666668
2022-03-21,전남,보성,52.0,546000.0,1000,600.0,181.49918325367534,3008.2780000000002,0.2865026666666667
2022-03-21,전남,보성,26.0,143000.0,1000,600.0,181.49918325367534,787.8823333333335,0.14325133333333334
2022-03-21,전남,보성,4.0,54000.0,1000,600.0,181.49918325367534,297.52200000000005,0.022038666666666668
2022-03-23,전남,보성,48.0,672000.0,1000,600.0,181.49918325367534,3702.4960000000005,0.26446400000000003
2022-03-23,전남,보성,45.0,562500.0,1000,600.0,181.49918325367534,3099.1875000000005,0.24793500000000002
2022-03-23,전남,보성,80.0,840000.0,1000,600.0,181.49918325367534,4628.120000000001,0.44077333333333335
2022-03-23,전남,보성,25.0,137500.0,1000,600.0,181.49918325367534,757.5791666666668,0.13774166666666668
2022-03-23,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-03-24,전남,보성,63.0,882000.0,1000,600.0,181.49918325367534,4859.526000000001,0.34710900000000006
2022-03-24,전남,보성,49.0,588000.0,1000,600.0,181.49918325367534,3239.684,0.26997366666666667
2022-03-24,전남,보성,79.0,750500.0,1000,600.0,181.49918325367534,4135.004833333333,0.4352636666666667
2022-03-24,전남,보성,29.0,188500.0,1000,600.0,181.49918325367534,1038.5721666666668,0.15978033333333336
2022-03-25,전남,보성,43.0,602000.0,1000,600.0,181.49918325367534,3316.819333333334,0.2369156666666667
2022-03-25,전남,보성,37.0,425500.0,1000,600.0,181.49918325367534,2344.363166666667,0.2038576666666667
2022-03-25,전남,보성,55.0,467500.0,1000,600.0,181.49918325367534,2575.769166666667,0.3030316666666667
2022-03-25,전남,보성,20.0,110000.0,1000,600.0,181.49918325367534,606.0633333333334,0.11019333333333334
2022-03-25,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-03-27,전남,보성,44.0,638000.0,1000,600.0,181.49918325367534,3515.1673333333338,0.24242533333333335
2022-03-27,전남,보성,35.0,437500.0,1000,600.0,181.49918325367534,2410.479166666667,0.19283833333333336
2022-03-27,전남,보성,56.0,532000.0,1000,600.0,181.49918325367534,2931.142666666667,0.3085413333333334
2022-03-27,전남,보성,14.0,63000.0,1000,600.0,181.49918325367534,347.10900000000004,0.07713533333333335
2022-03-27,전남,보성,3.0,36000.0,1000,600.0,181.49918325367534,198.348,0.016529000000000002
2022-03-28,전남,보성,84.0,1218000.0,1000,600.0,181.49918325367534,6710.774,0.46281200000000006
2022-03-28,전남,보성,52.0,650000.0,1000,600.0,181.49918325367534,3581.2833333333338,0.2865026666666667
2022-03-28,전남,보성,95.0,902500.0,1000,600.0,181.49918325367534,4972.474166666667,0.5234183333333334
2022-03-28,전남,보성,40.0,200000.0,1000,600.0,181.49918325367534,1101.9333333333334,0.22038666666666668
2022-03-28,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-03-30,전남,보성,57.0,741000.0,1000,600.0,181.49918325367534,4082.6630000000005,0.314051
2022-03-30,전남,보성,42.0,462000.0,1000,600.0,181.49918325367534,2545.4660000000003,0.23140600000000003
2022-03-30,전남,보성,66.0,561000.0,1000,600.0,181.49918325367534,3090.9230000000002,0.363638
2022-03-30,전남,보성,17.0,76500.0,1000,600.0,181.49918325367534,421.4895,0.09366433333333335
2022-03-31,전남,보성,70.0,980000.0,1000,600.0,181.49918325367534,5399.473333333334,0.3856766666666667
2022-03-31,전남,보성,53.0,609500.0,1000,600.0,181.49918325367534,3358.1418333333336,0.2920123333333334
2022-03-31,전남,보성,69.0,586500.0,1000,600.0,181.49918325367534,3231.4195000000004,0.38016700000000003
2022-03-31,전남,보성,20.0,90000.0,1000,600.0,181.49918325367534,495.87000000000006,0.11019333333333334
2022-03-31,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-04-01,전남,보성,52.0,754000.0,1000,600.0,181.49918325367534,4154.288666666667,0.2865026666666667
2022-04-01,전남,보성,33.0,412500.0,1000,600.0,181.49918325367534,2272.7375,0.181819
2022-04-01,전남,보성,59.0,619500.0,1000,600.0,181.49918325367534,3413.2385000000004,0.32507033333333335
2022-04-01,전남,보성,27.0,162000.0,1000,600.0,181.49918325367534,892.566,0.148761
2022-04-01,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-04-01,전남,보성,1.0,12000.0,1000,600.0,181.49918325367534,66.116,0.005509666666666667
2022-04-03,전남,보성,43.0,645000.0,1000,600.0,181.49918325367534,3553.735,0.2369156666666667
2022-04-03,전남,보성,37.0,462500.0,1000,600.0,181.49918325367534,2548.2208333333338,0.2038576666666667
2022-04-03,전남,보성,70.0,665000.0,1000,600.0,181.49918325367534,3663.9283333333337,0.3856766666666667
2022-04-03,전남,보성,29.0,159500.0,1000,600.0,181.49918325367534,878.7918333333334,0.15978033333333336
2022-04-03,전남,보성,6.0,72000.0,1000,600.0,181.49918325367534,396.696,0.033058000000000004
2022-04-03,전남,보성,2.0,24000.0,1000,600.0,181.49918325367534,132.232,0.011019333333333334
2022-04-04,전남,보성,46.0,690000.0,1000,600.0,181.49918325367534,3801.6700000000005,0.2534446666666667
2022-04-04,전남,보성,27.0,364500.0,1000,600.0,181.49918325367534,2008.2735000000002,0.148761
2022-04-04,전남,보성,49.0,490000.0,1000,600.0,181.49918325367534,2699.736666666667,0.26997366666666667
2022-04-04,전남,보성,20.0,90000.0,1000,600.0,181.49918325367534,495.87000000000006,0.11019333333333334
2022-04-06,전남,보성,41.0,656000.0,1000,600.0,181.49918325367534,3614.3413333333338,0.22589633333333337
2022-04-06,전남,보성,37.0,536500.0,1000,600.0,181.49918325367534,2955.936166666667,0.2038576666666667
2022-04-06,전남,보성,67.0,737000.0,1000,600.0,181.49918325367534,4060.6243333333337,0.3691476666666667
2022-04-06,전남,보성,22.0,121000.0,1000,600.0,181.49918325367534,666.6696666666668,0.12121266666666668
2022-04-06,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-04-06,전남,보성,2.0,30000.0,1000,600.0,181.49918325367534,165.29000000000002,0.011019333333333334
2022-04-07,전남,보성,49.0,833000.0,1000,600.0,181.49918325367534,4589.552333333334,0.26997366666666667
2022-04-07,전남,보성,25.0,375000.0,1000,600.0,181.49918325367534,2066.125,0.13774166666666668
2022-04-07,전남,보성,50.0,575000.0,1000,600.0,181.49918325367534,3168.058333333334,0.27548333333333336
2022-04-07,전남,보성,17.0,93500.0,1000,600.0,181.49918325367534,515.1538333333334,0.09366433333333335
2022-04-08,전남,보성,23.0,379500.0,1000,600.0,181.49918325367534,2090.9185,0.12672233333333335
2022-04-08,전남,보성,20.0,300000.0,1000,600.0,181.49918325367534,1652.9,0.11019333333333334
2022-04-08,전남,보성,42.0,483000.0,1000,600.0,181.49918325367534,2661.1690000000003,0.23140600000000003
2022-04-08,전남,보성,20.0,120000.0,1000,600.0,181.49918325367534,661.1600000000001,0.11019333333333334
2022-04-10,전남,보성,36.0,594000.0,1000,600.0,181.49918325367534,3272.742,0.19834800000000002
2022-04-10,전남,보성,24.0,348000.0,1000,600.0,181.49918325367534,1917.3640000000003,0.13223200000000002
2022-04-10,전남,보성,42.0,420000.0,1000,600.0,181.49918325367534,2314.0600000000004,0.23140600000000003
2022-04-10,전남,보성,11.0,60500.0,1000,600.0,181.49918325367534,333.3348333333334,0.06060633333333334
2022-04-10,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-04-10,전남,보성,3.0,36000.0,1000,600.0,181.49918325367534,198.348,0.016529000000000002
2022-04-11,전남,보성,58.0,870000.0,1000,600.0,181.49918325367534,4793.410000000001,0.3195606666666667
2022-04-11,전남,보성,46.0,575000.0,1000,600.0,181.49918325367534,3168.058333333334,0.2534446666666667
2022-04-11,전남,보성,78.0,663000.0,1000,600.0,181.49918325367534,3652.9090000000006,0.429754
2022-04-11,전남,보성,38.0,190000.0,1000,600.0,181.49918325367534,1046.8366666666668,0.20936733333333335
2022-04-11,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-04-13,전남,보성,44.0,594000.0,1000,600.0,181.49918325367534,3272.742,0.24242533333333335
2022-04-13,전남,보성,35.0,385000.0,1000,600.0,181.49918325367534,2121.221666666667,0.19283833333333336
2022-04-13,전남,보성,63.0,472500.0,1000,600.0,181.49918325367534,2603.3175,0.34710900000000006
2022-04-13,전남,보성,20.0,90000.0,1000,600.0,181.49918325367534,495.87000000000006,0.11019333333333334
2022-04-14,전남,보성,50.0,675000.0,1000,600.0,181.49918325367534,3719.0250000000005,0.27548333333333336
2022-04-14,전남,보성,66.0,825000.0,1000,600.0,181.49918325367534,4545.475,0.363638
2022-04-14,전남,보성,70.0,490000.0,1000,600.0,181.49918325367534,2699.736666666667,0.3856766666666667
2022-04-14,전남,보성,51.0,204000.0,1000,600.0,181.49918325367534,1123.9720000000002,0.28099300000000005
2022-04-15,전남,보성,15.0,232500.0,1000,600.0,181.49918325367534,1280.9975000000002,0.08264500000000001
2022-04-15,전남,보성,26.0,351000.0,1000,600.0,181.49918325367534,1933.8930000000003,0.14325133333333334
2022-04-15,전남,보성,30.0,285000.0,1000,600.0,181.49918325367534,1570.255,0.16529000000000002
2022-04-15,전남,보성,24.0,132000.0,1000,600.0,181.49918325367534,727.2760000000001,0.13223200000000002
2022-04-15,전남,보성,3.0,30000.0,1000,600.0,181.49918325367534,165.29000000000002,0.016529000000000002
2022-04-17,전남,보성,23.0,368000.0,1000,600.0,181.49918325367534,2027.5573333333336,0.12672233333333335
2022-04-17,전남,보성,31.0,418500.0,1000,600.0,181.49918325367534,2305.7955,0.17079966666666668
2022-04-17,전남,보성,42.0,420000.0,1000,600.0,181.49918325367534,2314.0600000000004,0.23140600000000003
2022-04-17,전남,보성,24.0,132000.0,1000,600.0,181.49918325367534,727.2760000000001,0.13223200000000002
2022-04-18,전남,보성,22.0,341000.0,1000,600.0,181.49918325367534,1878.7963333333335,0.12121266666666668
2022-04-18,전남,보성,32.0,432000.0,1000,600.0,181.49918325367534,2380.1760000000004,0.17630933333333335
2022-04-18,전남,보성,45.0,472500.0,1000,600.0,181.49918325367534,2603.3175,0.24793500000000002
2022-04-18,전남,보성,24.0,144000.0,1000,600.0,181.49918325367534,793.392,0.13223200000000002
2022-04-18,전남,보성,2.0,30000.0,1000,600.0,181.49918325367534,165.29000000000002,0.011019333333333334
2022-04-19,전남,보성,16.0,256000.0,1000,600.0,181.49918325367534,1410.4746666666667,0.08815466666666667
2022-04-19,전남,보성,22.0,297000.0,1000,600.0,181.49918325367534,1636.371,0.12121266666666668
2022-04-19,전남,보성,27.0,270000.0,1000,600.0,181.49918325367534,1487.6100000000001,0.148761
2022-04-19,전남,보성,19.0,104500.0,1000,600.0,181.49918325367534,575.7601666666667,0.10468366666666667
2022-04-21,전남,보성,20.0,320000.0,1000,600.0,181.49918325367534,1763.0933333333335,0.11019333333333334
2022-04-21,전남,보성,34.0,459000.0,1000,600.0,181.49918325367534,2528.9370000000004,0.1873286666666667
2022-04-21,전남,보성,48.0,504000.0,1000,600.0,181.49918325367534,2776.8720000000003,0.26446400000000003
2022-04-21,전남,보성,27.0,108000.0,1000,600.0,181.49918325367534,595.0440000000001,0.148761
2022-04-22,전남,보성,23.0,391000.0,1000,600.0,181.49918325367534,2154.279666666667,0.12672233333333335
2022-04-22,전남,보성,27.0,391500.0,1000,600.0,181.49918325367534,2157.0345,0.148761
2022-04-22,전남,보성,30.0,330000.0,1000,600.0,181.49918325367534,1818.1900000000003,0.16529000000000002
2022-04-22,전남,보성,17.0,68000.0,1000,600.0,181.49918325367534,374.6573333333334,0.09366433333333335
2022-04-22,전남,보성,2.0,30000.0,1000,600.0,181.49918325367534,165.29000000000002,0.011019333333333334
2022-04-24,전남,보성,12.0,186000.0,1000,600.0,181.49918325367534,1024.798,0.06611600000000001
2022-04-24,전남,보성,23.0,299000.0,1000,600.0,181.49918325367534,1647.3903333333335,0.12672233333333335
2022-04-24,전남,보성,36.0,324000.0,1000,600.0,181.49918325367534,1785.132,0.19834800000000002
2022-04-24,전남,보성,29.0,159500.0,1000,600.0,181.49918325367534,878.7918333333334,0.15978033333333336
2022-04-25,전남,보성,21.0,325500.0,1000,600.0,181.49918325367534,1793.3965000000003,0.11570300000000001
2022-04-25,전남,보성,27.0,351000.0,1000,600.0,181.49918325367534,1933.8930000000003,0.148761
2022-04-25,전남,보성,34.0,323000.0,1000,600.0,181.49918325367534,1779.6223333333335,0.1873286666666667
2022-04-25,전남,보성,26.0,117000.0,1000,600.0,181.49918325367534,644.6310000000001,0.14325133333333334
2022-04-25,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-04-25,전남,보성,1.0,10000.0,1000,600.0,181.49918325367534,55.09666666666667,0.005509666666666667
2022-04-26,전남,보성,10.0,135000.0,1000,600.0,181.49918325367534,743.8050000000001,0.05509666666666667
2022-04-26,전남,보성,15.0,172500.0,1000,600.0,181.49918325367534,950.4175000000001,0.08264500000000001
2022-04-26,전남,보성,22.0,187000.0,1000,600.0,181.49918325367534,1030.3076666666668,0.12121266666666668
2022-04-26,전남,보성,21.0,94500.0,1000,600.0,181.49918325367534,520.6635,0.11570300000000001
2022-04-28,전남,보성,13.0,188500.0,1000,600.0,181.49918325367534,1038.5721666666668,0.07162566666666667
2022-04-28,전남,보성,19.0,209000.0,1000,600.0,181.49918325367534,1151.5203333333334,0.10468366666666667
2022-04-28,전남,보성,30.0,270000.0,1000,600.0,181.49918325367534,1487.6100000000001,0.16529000000000002
2022-04-28,전남,보성,25.0,112500.0,1000,600.0,181.49918325367534,619.8375000000001,0.13774166666666668
2022-04-29,전남,보성,21.0,294000.0,1000,600.0,181.49918325367534,1619.842,0.11570300000000001
2022-04-29,전남,보성,21.0,262500.0,1000,600.0,181.49918325367534,1446.2875000000001,0.11570300000000001
2022-04-29,전남,보성,37.0,296000.0,1000,600.0,181.49918325367534,1630.8613333333335,0.2038576666666667
2022-04-29,전남,보성,34.0,136000.0,1000,600.0,181.49918325367534,749.3146666666668,0.1873286666666667
2022-05-01,전남,보성,21.0,283500.0,1000,600.0,181.49918325367534,1561.9905,0.11570300000000001
2022-05-01,전남,보성,19.0,209000.0,1000,600.0,181.49918325367534,1151.5203333333334,0.10468366666666667
2022-05-01,전남,보성,31.0,279000.0,1000,600.0,181.49918325367534,1537.1970000000001,0.17079966666666668
2022-05-01,전남,보성,24.0,108000.0,1000,600.0,181.49918325367534,595.0440000000001,0.13223200000000002
2022-05-02,전남,보성,21.0,283500.0,1000,600.0,181.49918325367534,1561.9905,0.11570300000000001
2022-05-02,전남,보성,19.0,209000.0,1000,600.0,181.49918325367534,1151.5203333333334,0.10468366666666667
2022-05-02,전남,보성,31.0,279000.0,1000,600.0,181.49918325367534,1537.1970000000001,0.17079966666666668
2022-05-02,전남,보성,24.0,108000.0,1000,600.0,181.49918325367534,595.0440000000001,0.13223200000000002
2022-05-04,전남,보성,17.0,263500.0,1000,600.0,181.49918325367534,1451.7971666666667,0.09366433333333335
2022-05-04,전남,보성,20.0,270000.0,1000,600.0,181.49918325367534,1487.6100000000001,0.11019333333333334
2022-05-04,전남,보성,28.0,266000.0,1000,600.0,181.49918325367534,1465.5713333333335,0.1542706666666667
2022-05-04,전남,보성,21.0,94500.0,1000,600.0,181.49918325367534,520.6635,0.11570300000000001
2022-05-04,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-05-05,전남,보성,26.0,351000.0,1000,600.0,181.49918325367534,1933.8930000000003,0.14325133333333334
2022-05-05,전남,보성,20.0,250000.0,1000,600.0,181.49918325367534,1377.4166666666667,0.11019333333333334
2022-05-05,전남,보성,38.0,323000.0,1000,600.0,181.49918325367534,1779.6223333333335,0.20936733333333335
2022-05-05,전남,보성,32.0,160000.0,1000,600.0,181.49918325367534,881.5466666666667,0.17630933333333335
2022-05-06,전남,보성,13.0,188500.0,1000,600.0,181.49918325367534,1038.5721666666668,0.07162566666666667
2022-05-06,전남,보성,15.0,172500.0,1000,600.0,181.49918325367534,950.4175000000001,0.08264500000000001
2022-05-06,전남,보성,23.0,207000.0,1000,600.0,181.49918325367534,1140.5010000000002,0.12672233333333335
2022-05-06,전남,보성,17.0,76500.0,1000,600.0,181.49918325367534,421.4895,0.09366433333333335
2022-05-06,전남,보성,34.0,459000.0,1000,600.0,181.49918325367534,2528.9370000000004,0.1873286666666667
2022-05-06,전남,보성,28.0,294000.0,1000,600.0,181.49918325367534,1619.842,0.1542706666666667
2022-05-06,전남,보성,55.0,467500.0,1000,600.0,181.49918325367534,2575.769166666667,0.3030316666666667
2022-05-06,전남,보성,45.0,202500.0,1000,600.0,181.49918325367534,1115.7075000000002,0.24793500000000002
2022-05-07,전남,보성,20.0,270000.0,1000,600.0,181.49918325367534,1487.6100000000001,0.11019333333333334
2022-05-07,전남,보성,24.0,252000.0,1000,600.0,181.49918325367534,1388.4360000000001,0.13223200000000002
2022-05-07,전남,보성,45.0,382500.0,1000,600.0,181.49918325367534,2107.4475,0.24793500000000002
2022-05-07,전남,보성,35.0,157500.0,1000,600.0,181.49918325367534,867.7725,0.19283833333333336
2022-05-07,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2022-05-10,전남,보성,10.0,140000.0,1000,600.0,181.49918325367534,771.3533333333334,0.05509666666666667
2022-05-10,전남,보성,11.0,137500.0,1000,600.0,181.49918325367534,757.5791666666668,0.06060633333333334
2022-05-10,전남,보성,31.0,217000.0,1000,600.0,181.49918325367534,1195.5976666666668,0.17079966666666668
2022-05-10,전남,보성,27.0,135000.0,1000,600.0,181.49918325367534,743.8050000000001,0.148761
2022-05-13,전남,보성,7.0,94500.0,1000,600.0,181.49918325367534,520.6635,0.038567666666666674
2022-05-13,전남,보성,19.0,171000.0,1000,600.0,181.49918325367534,942.1530000000001,0.10468366666666667
2022-05-13,전남,보성,31.0,139500.0,1000,600.0,181.49918325367534,768.5985000000001,0.17079966666666668
2022-05-15,전남,보성,4.0,54000.0,1000,600.0,181.49918325367534,297.52200000000005,0.022038666666666668
2022-05-15,전남,보성,10.0,110000.0,1000,600.0,181.49918325367534,606.0633333333334,0.05509666666666667
2022-05-15,전남,보성,40.0,340000.0,1000,600.0,181.49918325367534,1873.2866666666669,0.22038666666666668
2022-05-15,전남,보성,35.0,157500.0,1000,600.0,181.49918325367534,867.7725,0.19283833333333336
2022-05-20,전남,보성,2.0,17000.0,1000,600.0,181.49918325367534,93.66433333333335,0.011019333333333334
2022-05-20,전남,보성,14.0,84000.0,1000,600.0,181.49918325367534,462.81200000000007,0.07713533333333335
2022-05-20,전남,보성,25.0,100000.0,1000,600.0,181.49918325367534,550.9666666666667,0.13774166666666668
2022-05-23,전남,보성,9.0,103500.0,1000,600.0,181.49918325367534,570.2505000000001,0.049587000000000006
2022-05-23,전남,보성,41.0,246000.0,1000,600.0,181.49918325367534,1355.3780000000002,0.22589633333333337
2022-05-23,전남,보성,39.0,156000.0,1000,600.0,181.49918325367534,859.508,0.214877
2022-05-29,전남,보성,3.0,25500.0,1000,600.0,181.49918325367534,140.49650000000003,0.016529000000000002
2022-05-29,전남,보성,30.0,150000.0,1000,600.0,181.49918325367534,826.45,0.16529000000000002
2022-05-29,전남,보성,43.0,150500.0,1000,600.0,181.49918325367534,829.2048333333335,0.2369156666666667
2022-05-29,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2021-11-19,전남,보성,44.0,749760.0,650,600.0,181.49918325367534,4130.927680000001,0.24242533333333335
2021-11-22,전남,보성,57.0,790240.0,650,600.0,181.49918325367534,4353.958986666667,0.314051
2021-11-24,전남,보성,44.0,550000.0,650,600.0,181.49918325367534,3030.316666666667,0.24242533333333335
2021-11-26,전남,보성,58.0,733920.0,650,600.0,181.49918325367534,4043.6545600000004,0.3195606666666667
2021-11-27,전남,보성,62.0,788480.0,650,600.0,181.49918325367534,4344.261973333334,0.34159933333333337
2021-11-29,전남,보성,60.0,714560.0,650,600.0,181.49918325367534,3936.9874133333337,0.33058000000000004
2021-11-30,전남,보성,53.0,646800.0,650,600.0,181.49918325367534,3563.6524000000004,0.2920123333333334
2021-12-01,전남,보성,64.0,789360.0,650,600.0,181.49918325367534,4349.11048,0.3526186666666667
2021-12-02,전남,보성,48.0,619520.0,650,600.0,181.49918325367534,3413.348693333334,0.26446400000000003
2021-12-03,전남,보성,36.0,520080.0,650,600.0,181.49918325367534,2865.4674400000004,0.19834800000000002
2021-12-04,전남,보성,38.0,615120.0,650,600.0,181.49918325367534,3389.1061600000003,0.20936733333333335
